day,type,value_buy,value_sell
2016-10-31,Oficial,15.00,15.00
2016-10-31,Blue,15.00,16.00
2016-10-30,Oficial,15.00,15.00
2016-10-30,Blue,15.00,16.00
2016-10-29,Oficial,15.00,15.00
2016-10-29,Blue,15.00,16.00
2016-10-28,Oficial,15.00,15.00
2016-10-28,Blue,15.00,16.00
2016-10-27,Oficial,15.00,15.00
2016-10-27,Blue,15.00,16.00
2016-10-26,Oficial,15.00,15.00
2016-10-26,Blue,15.00,16.00
2016-10-25,Oficial,15.00,15.00
2016-10-25,Blue,15.00,16.00
2016-10-24,Oficial,15.00,15.00
2016-10-24,Blue,15.00,16.00
2016-10-23,Oficial,15.00,15.00
2016-10-23,Blue,15.00,16.00
2016-10-22,Oficial,15.00,15.00
2016-10-22,Blue,15.00,16.00
2016-10-21,Oficial,15.00,15.00
2016-10-21,Blue,15.00,16.00
2016-10-20,Oficial,15.00,15.00
2016-10-20,Blue,15.00,16.00
2016-10-19,Oficial,15.00,15.00
2016-10-19,Blue,15.00,16.00
2016-10-18,Oficial,15.00,15.00
2016-10-18,Blue,15.00,16.00
2016-10-17,Oficial,15.00,15.00
2016-10-17,Blue,15.00,16.00
2016-10-16,Oficial,15.00,15.00
2016-10-16,Blue,15.00,16.00
2016-10-15,Oficial,15.00,15.00
2016-10-15,Blue,15.00,16.00
2016-10-14,Oficial,15.00,15.00
2016-10-14,Blue,15.00,16.00
2016-10-13,Oficial,15.00,15.00
2016-10-13,Blue,15.00,16.00
2016-10-12,Oficial,15.00,15.00
2016-10-12,Blue,15.00,16.00
2016-10-11,Oficial,15.00,15.00
2016-10-11,Blue,15.00,16.00
2016-10-10,Oficial,15.00,15.00
2016-10-10,Blue,15.00,16.00
2016-10-09,Oficial,15.00,15.00
2016-10-09,Blue,15.00,16.00
2016-10-08,Oficial,15.00,15.00
2016-10-08,Blue,15.00,16.00
2016-10-07,Oficial,15.00,15.00
2016-10-07,Blue,15.00,16.00
2016-10-06,Oficial,15.00,15.00
2016-10-06,Blue,15.00,16.00
2016-10-05,Oficial,15.00,15.00
2016-10-05,Blue,15.00,16.00
2016-10-04,Oficial,15.00,15.00
2016-10-04,Blue,15.00,16.00
2016-10-03,Oficial,15.00,16.00
2016-10-03,Blue,15.00,16.00
2016-10-02,Oficial,15.00,16.00
2016-10-02,Blue,15.00,16.00
2016-10-01,Oficial,15.00,16.00
2016-10-01,Blue,15.00,16.00
2016-09-30,Oficial,15.00,16.00
2016-09-30,Blue,15.00,16.00
2016-09-29,Oficial,15.00,16.00
2016-09-29,Blue,16.00,16.00
2016-09-28,Oficial,15.00,16.00
2016-09-28,Blue,16.00,16.00
2016-09-27,Oficial,15.00,15.00
2016-09-27,Blue,16.00,16.00
2016-09-26,Oficial,15.00,15.00
2016-09-26,Blue,16.00,16.00
2016-09-25,Oficial,15.00,15.00
2016-09-25,Blue,15.00,16.00
2016-09-24,Oficial,15.00,15.00
2016-09-24,Blue,15.00,16.00
2016-09-23,Oficial,15.00,15.00
2016-09-23,Blue,15.00,16.00
2016-09-22,Oficial,15.00,15.00
2016-09-22,Blue,15.00,16.00
2016-09-21,Oficial,15.00,15.00
2016-09-21,Blue,15.00,16.00
2016-09-20,Oficial,15.00,15.00
2016-09-20,Blue,15.00,16.00
2016-09-19,Oficial,15.00,15.00
2016-09-19,Blue,15.00,16.00
2016-09-18,Oficial,15.00,15.00
2016-09-18,Blue,15.00,16.00
2016-09-17,Oficial,15.00,15.00
2016-09-17,Blue,15.00,16.00
2016-09-16,Oficial,15.00,15.00
2016-09-16,Blue,15.00,15.00
2016-09-15,Oficial,15.00,15.00
2016-09-15,Blue,15.00,15.00
2016-09-14,Oficial,15.00,15.00
2016-09-14,Blue,15.00,15.00
2016-09-13,Oficial,15.00,15.00
2016-09-13,Blue,15.00,15.00
2016-09-12,Oficial,15.00,15.00
2016-09-12,Blue,15.00,15.00
2016-09-11,Oficial,15.00,15.00
2016-09-11,Blue,15.00,15.00
2016-09-10,Oficial,15.00,15.00
2016-09-10,Blue,15.00,15.00
2016-09-09,Oficial,15.00,15.00
2016-09-09,Blue,15.00,15.00
2016-09-08,Oficial,15.00,15.00
2016-09-08,Blue,15.00,15.00
2016-09-07,Oficial,15.00,15.00
2016-09-07,Blue,15.00,15.00
2016-09-06,Oficial,15.00,15.00
2016-09-06,Blue,15.00,15.00
2016-09-05,Oficial,15.00,15.00
2016-09-05,Blue,15.00,15.00
2016-09-04,Oficial,15.00,15.00
2016-09-04,Blue,15.00,15.00
2016-09-03,Oficial,15.00,15.00
2016-09-03,Blue,15.00,15.00
2016-09-02,Oficial,15.00,15.00
2016-09-02,Blue,15.00,15.00
2016-09-01,Oficial,15.00,15.00
2016-09-01,Blue,15.00,15.00
2016-08-31,Oficial,15.00,15.00
2016-08-31,Blue,15.00,15.00
2016-08-30,Oficial,15.00,15.00
2016-08-30,Blue,15.00,16.00
2016-08-29,Oficial,15.00,15.00
2016-08-29,Blue,15.00,16.00
2016-08-28,Oficial,15.00,15.00
2016-08-28,Blue,15.00,15.00
2016-08-27,Oficial,15.00,15.00
2016-08-27,Blue,15.00,15.00
2016-08-26,Oficial,15.00,15.00
2016-08-26,Blue,15.00,15.00
2016-08-25,Oficial,15.00,15.00
2016-08-25,Blue,15.00,16.00
2016-08-24,Oficial,15.00,15.00
2016-08-24,Blue,15.00,16.00
2016-08-23,Oficial,15.00,15.00
2016-08-23,Blue,15.00,15.00
2016-08-22,Oficial,15.00,15.00
2016-08-22,Blue,15.00,15.00
2016-08-21,Oficial,15.00,15.00
2016-08-21,Blue,15.00,15.00
2016-08-20,Oficial,15.00,15.00
2016-08-20,Blue,15.00,15.00
2016-08-19,Oficial,15.00,15.00
2016-08-19,Blue,15.00,15.00
2016-08-18,Oficial,15.00,15.00
2016-08-18,Blue,15.00,15.00
2016-08-17,Oficial,15.00,15.00
2016-08-17,Blue,15.00,15.00
2016-08-16,Oficial,15.00,15.00
2016-08-16,Blue,15.00,15.00
2016-08-15,Oficial,15.00,15.00
2016-08-15,Blue,15.00,15.00
2016-08-14,Oficial,15.00,15.00
2016-08-14,Blue,15.00,15.00
2016-08-13,Oficial,15.00,15.00
2016-08-13,Blue,15.00,15.00
2016-08-12,Oficial,15.00,15.00
2016-08-12,Blue,15.00,15.00
2016-08-11,Oficial,15.00,15.00
2016-08-11,Blue,15.00,15.00
2016-08-10,Oficial,15.00,15.00
2016-08-10,Blue,15.00,15.00
2016-08-09,Oficial,15.00,15.00
2016-08-09,Blue,15.00,15.00
2016-08-08,Oficial,15.00,15.00
2016-08-08,Blue,15.00,15.00
2016-08-07,Oficial,15.00,15.00
2016-08-07,Blue,15.00,15.00
2016-08-06,Oficial,15.00,15.00
2016-08-06,Blue,15.00,15.00
2016-08-05,Oficial,15.00,15.00
2016-08-05,Blue,15.00,15.00
2016-08-04,Oficial,15.00,15.00
2016-08-04,Blue,15.00,15.00
2016-08-03,Oficial,15.00,15.00
2016-08-03,Blue,15.00,15.00
2016-08-02,Oficial,15.00,15.00
2016-08-02,Blue,15.00,15.00
2016-08-01,Oficial,15.00,15.00
2016-08-01,Blue,15.00,15.00
2016-07-31,Oficial,15.00,15.00
2016-07-31,Blue,15.00,15.00
2016-07-30,Oficial,15.00,15.00
2016-07-30,Blue,15.00,15.00
2016-07-29,Oficial,15.00,15.00
2016-07-29,Blue,15.00,15.00
2016-07-28,Oficial,15.00,15.00
2016-07-28,Blue,15.00,16.00
2016-07-27,Oficial,15.00,15.00
2016-07-27,Blue,15.00,16.00
2016-07-26,Oficial,15.00,15.00
2016-07-26,Blue,15.00,16.00
2016-07-25,Oficial,15.00,15.00
2016-07-25,Blue,15.00,15.00
2016-07-24,Oficial,15.00,15.00
2016-07-24,Blue,15.00,15.00
2016-07-23,Oficial,15.00,15.00
2016-07-23,Blue,15.00,15.00
2016-07-22,Oficial,15.00,15.00
2016-07-22,Blue,15.00,15.00
2016-07-21,Oficial,15.00,15.00
2016-07-21,Blue,15.00,15.00
2016-07-20,Oficial,15.00,15.00
2016-07-20,Blue,15.00,15.00
2016-07-19,Oficial,15.00,15.00
2016-07-19,Blue,15.00,15.00
2016-07-18,Oficial,15.00,15.00
2016-07-18,Blue,15.00,15.00
2016-07-17,Oficial,15.00,15.00
2016-07-17,Blue,15.00,15.00
2016-07-16,Oficial,15.00,15.00
2016-07-16,Blue,15.00,15.00
2016-07-15,Oficial,15.00,15.00
2016-07-15,Blue,15.00,15.00
2016-07-14,Oficial,15.00,15.00
2016-07-14,Blue,15.00,15.00
2016-07-13,Oficial,14.00,15.00
2016-07-13,Blue,15.00,15.00
2016-07-12,Oficial,15.00,15.00
2016-07-12,Blue,15.00,15.00
2016-07-11,Oficial,15.00,15.00
2016-07-11,Blue,15.00,15.00
2016-07-10,Oficial,15.00,15.00
2016-07-10,Blue,15.00,15.00
2016-07-09,Oficial,15.00,15.00
2016-07-09,Blue,15.00,15.00
2016-07-08,Oficial,15.00,15.00
2016-07-08,Blue,15.00,15.00
2016-07-07,Oficial,15.00,15.00
2016-07-07,Blue,15.00,15.00
2016-07-06,Oficial,15.00,15.00
2016-07-06,Blue,15.00,15.00
2016-07-05,Oficial,15.00,15.00
2016-07-05,Blue,15.00,15.00
2016-07-04,Oficial,15.00,15.00
2016-07-04,Blue,15.00,15.00
2016-07-03,Oficial,15.00,15.00
2016-07-03,Blue,15.00,15.00
2016-07-02,Oficial,15.00,15.00
2016-07-02,Blue,15.00,15.00
2016-07-01,Oficial,15.00,15.00
2016-07-01,Blue,15.00,15.00
2016-06-30,Oficial,15.00,15.00
2016-06-30,Blue,15.00,15.00
2016-06-29,Oficial,15.00,15.00
2016-06-29,Blue,15.00,15.00
2016-06-28,Oficial,15.00,15.00
2016-06-28,Blue,15.00,15.00
2016-06-27,Oficial,15.00,15.00
2016-06-27,Blue,15.00,15.00
2016-06-26,Oficial,15.00,15.00
2016-06-26,Blue,15.00,15.00
2016-06-25,Oficial,15.00,15.00
2016-06-25,Blue,15.00,15.00
2016-06-24,Oficial,14.00,15.00
2016-06-24,Blue,15.00,15.00
2016-06-23,Oficial,14.00,14.00
2016-06-23,Blue,14.00,15.00
2016-06-22,Oficial,14.00,14.00
2016-06-22,Blue,14.00,15.00
2016-06-21,Oficial,14.00,14.00
2016-06-21,Blue,14.00,14.00
2016-06-20,Oficial,14.00,14.00
2016-06-20,Blue,14.00,14.00
2016-06-19,Oficial,14.00,14.00
2016-06-19,Blue,14.00,14.00
2016-06-18,Oficial,14.00,14.00
2016-06-18,Blue,14.00,14.00
2016-06-17,Oficial,14.00,14.00
2016-06-17,Blue,14.00,14.00
2016-06-16,Oficial,14.00,14.00
2016-06-16,Blue,14.00,14.00
2016-06-15,Oficial,14.00,14.00
2016-06-15,Blue,14.00,14.00
2016-06-14,Oficial,14.00,14.00
2016-06-14,Blue,14.00,14.00
2016-06-13,Oficial,14.00,14.00
2016-06-13,Blue,14.00,14.00
2016-06-12,Oficial,14.00,14.00
2016-06-12,Blue,14.00,14.00
2016-06-11,Oficial,14.00,14.00
2016-06-11,Blue,14.00,14.00
2016-06-10,Oficial,14.00,14.00
2016-06-10,Blue,14.00,14.00
2016-06-09,Oficial,14.00,14.00
2016-06-09,Blue,14.00,14.00
2016-06-08,Oficial,14.00,14.00
2016-06-08,Blue,14.00,14.00
2016-06-07,Oficial,14.00,14.00
2016-06-07,Blue,14.00,14.00
2016-06-06,Oficial,14.00,14.00
2016-06-06,Blue,14.00,14.00
2016-06-05,Oficial,14.00,14.00
2016-06-05,Blue,14.00,14.00
2016-06-04,Oficial,14.00,14.00
2016-06-04,Blue,14.00,14.00
2016-06-03,Oficial,14.00,14.00
2016-06-03,Blue,14.00,14.00
2016-06-02,Oficial,14.00,14.00
2016-06-02,Blue,14.00,14.00
2016-06-01,Oficial,14.00,14.00
2016-06-01,Blue,14.00,14.00
2016-05-31,Oficial,14.00,14.00
2016-05-31,Blue,14.00,15.00
2016-05-30,Oficial,14.00,14.00
2016-05-30,Blue,14.00,15.00
2016-05-29,Oficial,14.00,14.00
2016-05-29,Blue,14.00,15.00
2016-05-28,Oficial,14.00,14.00
2016-05-28,Blue,14.00,15.00
2016-05-27,Oficial,14.00,14.00
2016-05-27,Blue,14.00,15.00
2016-05-26,Oficial,14.00,14.00
2016-05-26,Blue,14.00,15.00
2016-05-25,Oficial,14.00,14.00
2016-05-25,Blue,14.00,15.00
2016-05-24,Oficial,14.00,14.00
2016-05-24,Blue,14.00,15.00
2016-05-23,Oficial,14.00,14.00
2016-05-23,Blue,14.00,15.00
2016-05-22,Oficial,14.00,14.00
2016-05-22,Blue,14.00,15.00
2016-05-21,Oficial,14.00,14.00
2016-05-21,Blue,14.00,15.00
2016-05-20,Oficial,14.00,14.00
2016-05-20,Blue,14.00,15.00
2016-05-19,Oficial,14.00,14.00
2016-05-19,Blue,14.00,15.00
2016-05-18,Oficial,14.00,14.00
2016-05-18,Blue,14.00,15.00
2016-05-17,Oficial,14.00,14.00
2016-05-17,Blue,14.00,15.00
2016-05-16,Oficial,14.00,14.00
2016-05-16,Blue,14.00,15.00
2016-05-15,Oficial,14.00,14.00
2016-05-15,Blue,14.00,15.00
2016-05-14,Oficial,14.00,14.00
2016-05-14,Blue,14.00,15.00
2016-05-13,Oficial,14.00,14.00
2016-05-13,Blue,14.00,15.00
2016-05-12,Oficial,14.00,14.00
2016-05-12,Blue,14.00,15.00
2016-05-11,Oficial,14.00,15.00
2016-05-11,Blue,14.00,15.00
2016-05-10,Oficial,14.00,15.00
2016-05-10,Blue,14.00,15.00
2016-05-09,Oficial,14.00,15.00
2016-05-09,Blue,14.00,15.00
2016-05-08,Oficial,14.00,15.00
2016-05-08,Blue,14.00,15.00
2016-05-07,Oficial,14.00,15.00
2016-05-07,Blue,14.00,15.00
2016-05-06,Oficial,14.00,15.00
2016-05-06,Blue,14.00,15.00
2016-05-05,Oficial,14.00,15.00
2016-05-05,Blue,14.00,15.00
2016-05-04,Oficial,14.00,15.00
2016-05-04,Blue,14.00,15.00
2016-05-03,Oficial,14.00,15.00
2016-05-03,Blue,14.00,15.00
2016-05-02,Oficial,14.00,15.00
2016-05-02,Blue,14.00,15.00
2016-05-01,Oficial,14.00,15.00
2016-05-01,Blue,14.00,15.00
2016-04-30,Oficial,14.00,15.00
2016-04-30,Blue,14.00,15.00
2016-04-29,Oficial,14.00,15.00
2016-04-29,Blue,14.00,15.00
2016-04-28,Oficial,14.00,15.00
2016-04-28,Blue,14.00,15.00
2016-04-27,Oficial,14.00,15.00
2016-04-27,Blue,15.00,15.00
2016-04-26,Oficial,14.00,15.00
2016-04-26,Blue,15.00,15.00
2016-04-25,Oficial,14.00,15.00
2016-04-25,Blue,15.00,15.00
2016-04-24,Oficial,14.00,15.00
2016-04-24,Blue,15.00,15.00
2016-04-23,Oficial,14.00,15.00
2016-04-23,Blue,15.00,15.00
2016-04-22,Oficial,14.00,15.00
2016-04-22,Blue,15.00,15.00
2016-04-21,Oficial,14.00,15.00
2016-04-21,Blue,15.00,15.00
2016-04-20,Oficial,14.00,15.00
2016-04-20,Blue,14.00,15.00
2016-04-19,Oficial,14.00,14.00
2016-04-19,Blue,15.00,15.00
2016-04-18,Oficial,14.00,15.00
2016-04-18,Blue,15.00,15.00
2016-04-17,Oficial,14.00,15.00
2016-04-17,Blue,15.00,15.00
2016-04-16,Oficial,14.00,15.00
2016-04-16,Blue,15.00,15.00
2016-04-15,Oficial,14.00,15.00
2016-04-15,Blue,15.00,15.00
2016-04-14,Oficial,14.00,15.00
2016-04-14,Blue,15.00,15.00
2016-04-13,Oficial,14.00,15.00
2016-04-13,Blue,15.00,15.00
2016-04-12,Oficial,14.00,15.00
2016-04-12,Blue,15.00,15.00
2016-04-11,Oficial,14.00,15.00
2016-04-11,Blue,15.00,15.00
2016-04-10,Oficial,14.00,15.00
2016-04-10,Blue,15.00,15.00
2016-04-09,Oficial,14.00,15.00
2016-04-09,Blue,15.00,15.00
2016-04-08,Oficial,14.00,15.00
2016-04-08,Blue,15.00,15.00
2016-04-07,Oficial,15.00,15.00
2016-04-07,Blue,15.00,15.00
2016-04-06,Oficial,15.00,15.00
2016-04-06,Blue,15.00,15.00
2016-04-05,Oficial,15.00,15.00
2016-04-05,Blue,15.00,15.00
2016-04-04,Oficial,15.00,15.00
2016-04-04,Blue,15.00,15.00
2016-04-03,Oficial,15.00,15.00
2016-04-03,Blue,15.00,15.00
2016-04-02,Oficial,15.00,15.00
2016-04-02,Blue,15.00,15.00
2016-04-01,Oficial,15.00,15.00
2016-04-01,Blue,15.00,15.00
2016-03-31,Oficial,14.00,15.00
2016-03-31,Blue,15.00,15.00
2016-03-30,Oficial,14.00,15.00
2016-03-30,Blue,15.00,15.00
2016-03-29,Oficial,15.00,15.00
2016-03-29,Blue,15.00,15.00
2016-03-28,Oficial,14.00,15.00
2016-03-28,Blue,15.00,15.00
2016-03-27,Oficial,14.00,15.00
2016-03-27,Blue,15.00,15.00
2016-03-26,Oficial,14.00,15.00
2016-03-26,Blue,15.00,15.00
2016-03-25,Oficial,14.00,15.00
2016-03-25,Blue,15.00,15.00
2016-03-24,Oficial,14.00,15.00
2016-03-24,Blue,15.00,15.00
2016-03-23,Oficial,14.00,15.00
2016-03-23,Blue,15.00,15.00
2016-03-22,Oficial,14.00,15.00
2016-03-22,Blue,15.00,15.00
2016-03-21,Oficial,15.00,15.00
2016-03-21,Blue,15.00,15.00
2016-03-20,Oficial,15.00,15.00
2016-03-20,Blue,15.00,16.00
2016-03-19,Oficial,15.00,15.00
2016-03-19,Blue,15.00,16.00
2016-03-18,Oficial,15.00,15.00
2016-03-18,Blue,15.00,16.00
2016-03-17,Oficial,15.00,15.00
2016-03-17,Blue,15.00,15.00
2016-03-16,Oficial,14.00,15.00
2016-03-16,Blue,15.00,15.00
2016-03-15,Oficial,15.00,15.00
2016-03-15,Blue,15.00,16.00
2016-03-14,Oficial,15.00,15.00
2016-03-14,Blue,15.00,16.00
2016-03-13,Oficial,15.00,15.00
2016-03-13,Blue,15.00,16.00
2016-03-12,Oficial,15.00,15.00
2016-03-12,Blue,15.00,16.00
2016-03-11,Oficial,15.00,15.00
2016-03-11,Blue,15.00,16.00
2016-03-10,Oficial,15.00,16.00
2016-03-10,Blue,15.00,16.00
2016-03-09,Oficial,15.00,16.00
2016-03-09,Blue,16.00,16.00
2016-03-08,Oficial,15.00,16.00
2016-03-08,Blue,16.00,16.00
2016-03-07,Oficial,15.00,16.00
2016-03-07,Blue,15.00,16.00
2016-03-06,Oficial,15.00,15.00
2016-03-06,Blue,15.00,16.00
2016-03-05,Oficial,15.00,15.00
2016-03-05,Blue,15.00,16.00
2016-03-04,Oficial,15.00,16.00
2016-03-04,Blue,15.00,16.00
2016-03-03,Oficial,15.00,16.00
2016-03-03,Blue,16.00,16.00
2016-03-02,Oficial,16.00,16.00
2016-03-02,Blue,16.00,16.00
2016-03-01,Oficial,16.00,16.00
2016-03-01,Blue,16.00,16.00
2016-02-29,Oficial,15.00,16.00
2016-02-29,Blue,15.00,16.00
2016-02-28,Oficial,15.00,16.00
2016-02-28,Blue,15.00,16.00
2016-02-27,Oficial,15.00,16.00
2016-02-27,Blue,15.00,16.00
2016-02-26,Oficial,15.00,16.00
2016-02-26,Blue,15.00,16.00
2016-02-25,Oficial,15.00,16.00
2016-02-25,Blue,15.00,16.00
2016-02-24,Oficial,15.00,16.00
2016-02-24,Blue,15.00,16.00
2016-02-23,Oficial,15.00,15.00
2016-02-23,Blue,15.00,15.00
2016-02-22,Oficial,15.00,15.00
2016-02-22,Blue,15.00,15.00
2016-02-21,Oficial,15.00,15.00
2016-02-21,Blue,15.00,15.00
2016-02-20,Oficial,15.00,15.00
2016-02-20,Blue,15.00,15.00
2016-02-19,Oficial,15.00,15.00
2016-02-19,Blue,15.00,15.00
2016-02-18,Oficial,15.00,15.00
2016-02-18,Blue,15.00,15.00
2016-02-17,Oficial,15.00,15.00
2016-02-17,Blue,15.00,15.00
2016-02-16,Oficial,15.00,15.00
2016-02-16,Blue,15.00,15.00
2016-02-15,Oficial,15.00,15.00
2016-02-15,Blue,15.00,15.00
2016-02-14,Oficial,15.00,15.00
2016-02-14,Blue,15.00,15.00
2016-02-13,Oficial,15.00,15.00
2016-02-13,Blue,15.00,15.00
2016-02-12,Oficial,14.00,15.00
2016-02-12,Blue,15.00,15.00
2016-02-11,Oficial,14.00,15.00
2016-02-11,Blue,14.00,14.00
2016-02-10,Oficial,14.00,15.00
2016-02-10,Blue,14.00,14.00
2016-02-09,Oficial,14.00,15.00
2016-02-09,Blue,14.00,14.00
2016-02-08,Oficial,14.00,15.00
2016-02-08,Blue,14.00,14.00
2016-02-07,Oficial,14.00,15.00
2016-02-07,Blue,14.00,14.00
2016-02-06,Oficial,14.00,15.00
2016-02-06,Blue,14.00,14.00
2016-02-05,Oficial,14.00,14.00
2016-02-05,Blue,14.00,14.00
2016-02-04,Oficial,14.00,14.00
2016-02-04,Blue,14.00,14.00
2016-02-03,Oficial,14.00,14.00
2016-02-03,Blue,14.00,14.00
2016-02-02,Oficial,14.00,14.00
2016-02-02,Blue,14.00,14.00
2016-02-01,Oficial,14.00,14.00
2016-02-01,Blue,14.00,14.00
2016-01-31,Oficial,14.00,14.00
2016-01-31,Blue,14.00,14.00
2016-01-30,Oficial,14.00,14.00
2016-01-30,Blue,14.00,14.00
2016-01-29,Oficial,14.00,14.00
2016-01-29,Blue,14.00,14.00
2016-01-28,Oficial,14.00,14.00
2016-01-28,Blue,14.00,14.00
2016-01-27,Oficial,14.00,14.00
2016-01-27,Blue,14.00,14.00
2016-01-26,Oficial,14.00,14.00
2016-01-26,Blue,14.00,14.00
2016-01-25,Oficial,14.00,14.00
2016-01-25,Blue,14.00,14.00
2016-01-24,Oficial,14.00,14.00
2016-01-24,Blue,14.00,14.00
2016-01-23,Oficial,14.00,14.00
2016-01-23,Blue,14.00,14.00
2016-01-22,Oficial,13.00,14.00
2016-01-22,Blue,14.00,14.00
2016-01-21,Oficial,13.00,14.00
2016-01-21,Blue,14.00,14.00
2016-01-20,Oficial,13.00,14.00
2016-01-20,Blue,14.00,14.00
2016-01-19,Oficial,13.00,14.00
2016-01-19,Blue,14.00,14.00
2016-01-18,Oficial,13.00,14.00
2016-01-18,Blue,14.00,14.00
2016-01-17,Oficial,13.00,14.00
2016-01-17,Blue,14.00,14.00
2016-01-16,Oficial,13.00,14.00
2016-01-16,Blue,14.00,14.00
2016-01-15,Oficial,13.00,14.00
2016-01-15,Blue,14.00,14.00
2016-01-14,Oficial,13.00,14.00
2016-01-14,Blue,14.00,14.00
2016-01-13,Oficial,13.00,14.00
2016-01-13,Blue,14.00,14.00
2016-01-12,Oficial,14.00,14.00
2016-01-12,Blue,14.00,14.00
2016-01-11,Oficial,14.00,14.00
2016-01-11,Blue,14.00,14.00
2016-01-10,Oficial,14.00,14.00
2016-01-10,Blue,14.00,14.00
2016-01-09,Oficial,14.00,14.00
2016-01-09,Blue,14.00,14.00
2016-01-08,Oficial,14.00,14.00
2016-01-08,Blue,14.00,14.00
2016-01-07,Oficial,14.00,14.00
2016-01-07,Blue,14.00,14.00
2016-01-06,Oficial,14.00,14.00
2016-01-06,Blue,14.00,14.00
2016-01-05,Oficial,13.00,14.00
2016-01-05,Blue,14.00,14.00
2016-01-04,Oficial,13.00,13.00
2016-01-04,Blue,14.00,14.00
2016-01-03,Oficial,13.00,13.00
2016-01-03,Blue,14.00,14.00
2016-01-02,Oficial,13.00,13.00
2016-01-02,Blue,14.00,14.00
2016-01-01,Oficial,13.00,13.00
2016-01-01,Blue,14.00,14.00
2015-12-31,Oficial,13.00,13.00
2015-12-31,Blue,14.00,14.00
2015-12-30,Oficial,13.00,13.00
2015-12-30,Blue,14.00,14.00
2015-12-29,Oficial,13.00,13.00
2015-12-29,Blue,14.00,14.00
2015-12-28,Oficial,13.00,13.00
2015-12-28,Blue,14.00,14.00
2015-12-27,Oficial,13.00,13.00
2015-12-27,Blue,14.00,14.00
2015-12-26,Oficial,13.00,13.00
2015-12-26,Blue,14.00,14.00
2015-12-25,Oficial,13.00,13.00
2015-12-25,Blue,14.00,14.00
2015-12-24,Oficial,13.00,13.00
2015-12-24,Blue,14.00,14.00
2015-12-23,Oficial,13.00,13.00
2015-12-23,Blue,14.00,14.00
2015-12-22,Oficial,13.00,13.00
2015-12-22,Blue,14.00,14.00
2015-12-21,Oficial,13.00,13.00
2015-12-21,Blue,14.00,14.00
2015-12-20,Oficial,13.00,14.00
2015-12-20,Blue,14.00,14.00
2015-12-19,Oficial,13.00,14.00
2015-12-19,Blue,14.00,14.00
2015-12-18,Oficial,14.00,14.00
2015-12-18,Blue,14.00,14.00
2015-12-17,Oficial,13.00,13.00
2015-12-17,Blue,14.00,14.00
2015-12-16,Oficial,10.00,10.00
2015-12-16,Blue,14.00,15.00
2015-12-15,Oficial,10.00,10.00
2015-12-15,Blue,15.00,15.00
2015-12-14,Oficial,10.00,10.00
2015-12-14,Blue,15.00,15.00
2015-12-13,Oficial,10.00,10.00
2015-12-13,Blue,15.00,15.00
2015-12-12,Oficial,10.00,10.00
2015-12-12,Blue,15.00,15.00
2015-12-11,Oficial,10.00,10.00
2015-12-11,Blue,15.00,15.00
2015-12-10,Oficial,10.00,10.00
2015-12-10,Blue,15.00,15.00
2015-12-09,Oficial,10.00,10.00
2015-12-09,Blue,15.00,15.00
2015-12-08,Oficial,10.00,10.00
2015-12-08,Blue,15.00,15.00
2015-12-07,Oficial,10.00,10.00
2015-12-07,Blue,15.00,15.00
2015-12-06,Oficial,10.00,10.00
2015-12-06,Blue,15.00,15.00
2015-12-05,Oficial,10.00,10.00
2015-12-05,Blue,15.00,15.00
2015-12-04,Oficial,10.00,10.00
2015-12-04,Blue,15.00,15.00
2015-12-03,Oficial,10.00,10.00
2015-12-03,Blue,15.00,15.00
2015-12-02,Oficial,10.00,10.00
2015-12-02,Blue,15.00,15.00
2015-12-01,Oficial,10.00,10.00
2015-12-01,Blue,15.00,15.00
2015-11-30,Oficial,10.00,10.00
2015-11-30,Blue,15.00,15.00
2015-11-29,Oficial,10.00,10.00
2015-11-29,Blue,15.00,15.00
2015-11-28,Oficial,10.00,10.00
2015-11-28,Blue,15.00,15.00
2015-11-27,Oficial,10.00,10.00
2015-11-27,Blue,15.00,15.00
2015-11-26,Oficial,10.00,10.00
2015-11-26,Blue,15.00,15.00
2015-11-25,Oficial,10.00,10.00
2015-11-25,Blue,15.00,15.00
2015-11-24,Oficial,10.00,10.00
2015-11-24,Blue,15.00,15.00
2015-11-23,Oficial,10.00,10.00
2015-11-23,Blue,15.00,15.00
2015-11-22,Oficial,10.00,10.00
2015-11-22,Blue,15.00,15.00
2015-11-21,Oficial,10.00,10.00
2015-11-21,Blue,15.00,15.00
2015-11-20,Oficial,10.00,10.00
2015-11-20,Blue,15.00,15.00
2015-11-19,Oficial,10.00,10.00
2015-11-19,Blue,15.00,15.00
2015-11-18,Oficial,10.00,10.00
2015-11-18,Blue,15.00,15.00
2015-11-17,Oficial,10.00,10.00
2015-11-17,Blue,15.00,15.00
2015-11-16,Oficial,10.00,10.00
2015-11-16,Blue,15.00,15.00
2015-11-15,Oficial,10.00,10.00
2015-11-15,Blue,15.00,15.00
2015-11-14,Oficial,10.00,10.00
2015-11-14,Blue,15.00,15.00
2015-11-13,Oficial,10.00,10.00
2015-11-13,Blue,15.00,15.00
2015-11-12,Oficial,10.00,10.00
2015-11-12,Blue,15.00,15.00
2015-11-11,Oficial,10.00,10.00
2015-11-11,Blue,15.00,15.00
2015-11-10,Oficial,10.00,10.00
2015-11-10,Blue,14.00,15.00
2015-11-09,Oficial,10.00,10.00
2015-11-09,Blue,15.00,15.00
2015-11-08,Oficial,10.00,10.00
